SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200650,20070211,1,11,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000820750,LA,OA,994104400684095,M,LA,Top Up,Fresh,STORE00001,LS,E02
200737,20071106,3,14,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000820750,LA,OA,994108300701346,L,LA,Top Up,Mixed,STORE00001,LS,E02
200651,20070214,4,21,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000985195,LA,OA,994104500801699,L,MM,Top Up,Fresh,STORE00001,LS,E02
200647,20070115,2,21,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000820750,LA,OA,994104100664133,M,LA,Small Shop,Fresh,STORE00001,LS,E02
200726,20070823,5,16,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000086836,LA,YF,994107200237479,L,LA,Top Up,Fresh,STORE00001,LS,E02
200743,20071218,3,11,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000820750,LA,OA,994108900783716,M,LA,Top Up,Grocery,STORE00001,LS,E02
200718,20070701,1,21,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000828867,LA,OA,994106400715871,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200729,20070916,1,15,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000398840,LA,OT,994107500432114,L,MM,Top Up,Fresh,STORE00001,LS,E02
200716,20070613,4,21,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000208822,MM,OA,994106200307410,L,UM,Top Up,Mixed,STORE00001,LS,E02
200733,20071011,5,12,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000576800,MM,OA,994107900537154,L,UM,Small Shop,Fresh,STORE00001,LS,E02
200703,20070314,4,13,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000789670,MM,OT,994104900688661,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200733,20071014,1,11,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000008415,MM,OT,994107900173079,L,UM,Top Up,Mixed,STORE00001,LS,E02
200650,20070207,4,17,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000404935,MM,OT,994104400420658,L,MM,Top Up,Fresh,STORE00001,LS,E02
200703,20070317,7,21,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000938246,MM,OA,994104900787846,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200651,20070215,5,21,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000404935,MM,OT,994104500425926,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200723,20070805,1,10,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000774171,MM,PE,994106900681148,L,UM,Top Up,Fresh,STORE00001,LS,E02
200738,20071114,4,12,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000446902,MM,OT,994108400457276,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200705,20070327,3,17,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000372188,MM,,994105100407630,S,MM,Small Shop,Fresh,STORE00001,LS,E02
200727,20070829,4,11,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000248215,MM,YA,994107300334007,M,LA,Top Up,Mixed,STORE00001,LS,E02
200724,20070808,4,14,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000161411,MM,PE,994107000282412,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200735,20071027,7,15,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000711533,MM,YA,994108100629872,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200729,20070913,5,17,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000412921,MM,OT,994107500441426,L,LA,Top Up,Fresh,STORE00001,LS,E02
200724,20070806,2,12,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000142044,MM,OA,994107000269863,L,MM,Top Up,Mixed,STORE00001,LS,E02
200728,20070903,2,21,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000160721,MM,,994107400277433,M,MM,Top Up,Fresh,STORE00001,LS,E02
200705,20070401,1,12,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000701067,MM,OT,994105100621680,M,LA,Small Shop,Fresh,STORE00001,LS,E02
200740,20071201,7,14,6,5.88,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000001194,MM,OT,994108600162780,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200733,20071014,1,21,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000773551,UM,YA,994107900663774,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200719,20070702,2,8,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000541503,UM,OA,994106500530995,M,UM,Small Shop,Mixed,STORE00001,LS,E02
200649,20070203,7,18,9,8.82,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000966436,UM,OT,994104300781121,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200716,20070615,6,10,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000448280,UM,OT,994106200465417,L,MM,Top Up,Fresh,STORE00001,LS,E02
200645,20070103,4,11,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000463900,UM,YF,994103900398918,L,MM,Top Up,Fresh,STORE00001,LS,E02
200647,20070121,1,11,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000248785,UM,,994104100310289,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200718,20070626,3,16,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000281062,UM,OT,994106400355880,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200741,20071208,7,13,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000281062,UM,OT,994108700343414,L,UM,Top Up,Fresh,STORE00001,LS,E02
200725,20070815,4,12,4,3.92,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000966436,UM,OT,994107100796953,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200726,20070822,4,18,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000406750,UM,OT,994107200446570,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200718,20070630,7,16,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000352529,UM,YA,994106400403072,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200736,20071101,5,21,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994108200051130,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200742,20071215,7,15,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994108800001892,M,MM,Top Up,Mixed,STORE00001,LS,E02
200722,20070723,2,20,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994106800103728,L,MM,Top Up,Mixed,STORE00001,LS,E02
200706,20070404,4,17,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994105200151694,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200707,20070412,5,21,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994105300151904,M,UM,Top Up,Mixed,STORE00001,LS,E02
200729,20070914,6,13,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994107500093990,L,UM,Top Up,Fresh,STORE00001,LS,E02
200719,20070704,4,15,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000820750,LA,OA,994106500716428,M,MM,Top Up,Mixed,STORE00001,LS,E02
200736,20071102,6,19,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000985195,LA,OA,994108200814476,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200704,20070320,3,16,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000265774,LA,OT,994105000333676,M,MM,Top Up,Fresh,STORE00001,LS,E02
200704,20070320,3,9,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000820750,LA,OA,994105000692469,M,MM,Top Up,Fresh,STORE00001,LS,E02
200709,20070426,5,11,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000696111,LA,YF,994105500620974,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200725,20070818,7,15,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000175060,LA,YA,994107100285436,L,LA,Top Up,Mixed,STORE00001,LS,E02
200701,20070302,6,9,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000122195,LA,YA,994104700238444,M,LA,Small Shop,Fresh,STORE00001,LS,E02
200646,20070111,5,20,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000099658,LA,OF,994104000216736,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200649,20070201,5,10,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000008415,MM,OT,994104300172401,L,MM,Top Up,Fresh,STORE00001,LS,E02
200645,20070101,2,15,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000711533,MM,YA,994103900536526,L,UM,Top Up,Fresh,STORE00001,LS,E02
200733,20071008,2,15,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000142044,MM,OA,994107900258915,L,MM,Top Up,Fresh,STORE00001,LS,E02
200715,20070607,5,14,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000297515,MM,YA,994106100365616,L,UM,Top Up,Fresh,STORE00001,LS,E02
200704,20070325,1,12,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000008415,MM,OT,994105000166713,L,MM,Top Up,Fresh,STORE00001,LS,E02
200716,20070612,3,8,4,3.92,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000297515,MM,YA,994106200366069,M,MM,Small Shop,Nonfood,STORE00001,LS,E02
200704,20070320,3,9,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000755368,MM,OT,994105000650363,L,MM,Top Up,Fresh,STORE00001,LS,E02
200740,20071129,5,8,4,3.92,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000475903,MM,OA,994108600475583,L,MM,Top Up,Mixed,STORE00001,LS,E02
200711,20070509,4,12,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000008415,MM,OT,994105700174743,L,MM,Top Up,Mixed,STORE00001,LS,E02
200739,20071120,3,10,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000774171,MM,PE,994108500673205,L,UM,Top Up,Grocery,STORE00001,LS,E02
200735,20071024,4,10,6,5.88,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000886224,MM,YA,994108100742874,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200717,20070620,4,17,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000414799,MM,,994106300439431,L,LA,Top Up,Mixed,STORE00001,LS,E02
200706,20070407,7,13,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000701067,MM,OT,994105200610594,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200728,20070909,1,12,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000446902,MM,OT,994107400464664,L,MM,Top Up,Fresh,STORE00001,LS,E02
200717,20070622,6,13,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000008415,MM,OT,994106300174543,M,MM,Small Shop,Grocery,STORE00001,LS,E02
200714,20070531,5,21,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000278486,MM,,994106000344438,S,MM,Small Shop,Fresh,STORE00001,LS,E02
200706,20070406,6,21,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000389099,MM,OT,994105200413243,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200729,20070913,5,16,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000381019,MM,YF,994107500420392,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200738,20071113,3,14,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000576800,MM,OA,994108400543107,L,MM,Top Up,Fresh,STORE00001,LS,E02
200732,20071007,1,18,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000644153,UM,OT,994107800587535,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200651,20070215,5,18,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000550825,UM,YF,994104500520607,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200733,20071014,1,21,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000342302,UM,YA,994107900387573,L,MM,Top Up,Mixed,STORE00001,LS,E02
200733,20071012,6,14,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000644153,UM,OT,994107900580875,L,UM,Top Up,Fresh,STORE00001,LS,E02
200736,20071103,7,10,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000100599,UM,YF,994108200236106,L,UM,Top Up,Fresh,STORE00001,LS,E02
200651,20070218,1,8,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000100599,UM,YF,994104500228900,M,UM,Top Up,Fresh,STORE00001,LS,E02
200647,20070115,2,14,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000966436,UM,OT,994104100755499,L,UM,Top Up,Fresh,STORE00001,LS,E02
200724,20070806,2,11,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000837778,UM,OA,994107000716697,L,UM,Top Up,Fresh,STORE00001,LS,E02
200712,20070518,6,9,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000624644,UM,OT,994105800569914,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200717,20070621,5,17,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000644153,UM,OT,994106300588669,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200707,20070410,3,15,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000751170,UM,OT,994105300639921,L,UM,Top Up,Fresh,STORE00001,LS,E02
200717,20070621,5,11,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000177536,UM,OT,994106300285020,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200714,20070528,2,16,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000068970,UM,PE,994106000212148,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200717,20070624,1,16,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000068970,UM,PE,994106300214150,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200729,20070914,6,19,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000568678,UM,YA,994107500542725,L,MM,Top Up,Mixed,STORE00001,LS,E02
200731,20070930,1,11,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994107700068910,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200733,20071008,2,14,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994107900152160,M,UM,Top Up,Fresh,STORE00001,LS,E02
200720,20070709,2,21,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994106600086354,L,MM,Full Shop,Grocery,STORE00001,LS,E02
200735,20071022,2,10,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994108100164732,L,MM,Top Up,Fresh,STORE00001,LS,E02
200718,20070701,1,21,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994106400050367,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200704,20070324,7,12,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000696111,LA,YF,994105000611646,M,UM,Top Up,Fresh,STORE00001,LS,E02
200732,20071004,5,14,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000970442,LA,PE,994107800800292,M,MM,Top Up,Fresh,STORE00001,LS,E02
200707,20070409,2,21,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000557293,LA,OT,994105300517968,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200717,20070618,2,16,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000141780,LA,OT,994106300262060,M,MM,Top Up,Fresh,STORE00001,LS,E02
200646,20070111,5,15,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000146080,LA,YA,994104000245483,L,MM,Top Up,Fresh,STORE00001,LS,E02
200648,20070126,6,9,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000696111,LA,YF,994104200596405,L,MM,Top Up,Mixed,STORE00001,LS,E02
200719,20070704,4,9,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000576800,MM,OA,994106500554110,M,MM,Top Up,Fresh,STORE00001,LS,E02
200723,20070804,7,12,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000576800,MM,OA,994106900553340,M,UM,Top Up,Fresh,STORE00001,LS,E02
200721,20070721,7,17,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000135397,MM,OF,994106700262986,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200733,20071011,5,21,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000582425,MM,,994107900540912,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200733,20071010,4,19,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000008415,MM,OT,994107900173080,L,UM,Top Up,Mixed,STORE00001,LS,E02
200721,20070721,7,18,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000576800,MM,OA,994106700550101,L,MM,Top Up,Fresh,STORE00001,LS,E02
200714,20070530,4,14,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000711533,MM,YA,994106000618271,L,MM,Top Up,Mixed,STORE00001,LS,E02
200714,20070601,6,8,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000160721,MM,,994106000270359,L,MM,Top Up,Fresh,STORE00001,LS,E02
200735,20071023,3,15,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000008415,MM,OT,994108100176151,L,MM,Top Up,Fresh,STORE00001,LS,E02
200741,20071205,4,13,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000136043,MM,YF,994108700249100,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200737,20071105,2,15,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000554024,MM,YF,994108300526353,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200735,20071022,2,13,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000136043,MM,YF,994108100258626,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200722,20070723,2,16,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000704959,UM,OT,994106800629248,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200713,20070527,1,17,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000068970,UM,PE,994105900217310,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200732,20071001,2,18,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000290660,UM,OA,994107800356893,M,MM,Top Up,Mixed,STORE00001,LS,E02
200710,20070506,1,14,4,3.92,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000966436,UM,OT,994105600803423,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200727,20070829,4,14,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000048395,UM,YA,994107300203430,L,MM,Top Up,Fresh,STORE00001,LS,E02
200712,20070516,4,9,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000116158,UM,OA,994105800242544,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200741,20071205,4,16,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000200775,UM,OT,994108700291014,L,UM,Top Up,Nonfood,STORE00001,LS,E02
200648,20070122,2,16,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000361812,UM,OF,994104200387068,L,UM,Top Up,Fresh,STORE00001,LS,E02
200711,20070507,2,9,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994105700066394,M,UM,Top Up,Grocery,STORE00001,LS,E02
200721,20070716,2,19,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994106700069635,M,LA,Small Shop,Mixed,STORE00001,LS,E02
200721,20070720,6,18,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,,,,994106700122723,M,MM,Top Up,Fresh,STORE00001,LS,E02
200722,20070729,1,11,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000306182,LA,YA,994106800371528,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200742,20071210,2,14,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000826662,LA,YF,994108800704566,M,LA,Top Up,Grocery,STORE00001,LS,E02
200703,20070318,1,10,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000844640,LA,OA,994104900724951,L,MM,Top Up,Mixed,STORE00001,LS,E02
200719,20070706,6,15,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000771768,LA,YA,994106500683933,M,LA,Small Shop,Fresh,STORE00001,LS,E02
200729,20070913,5,15,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000820750,LA,OA,994107500707899,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200738,20071116,6,12,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000086836,LA,YF,994108400219674,L,MM,Top Up,Fresh,STORE00001,LS,E02
200711,20070513,1,13,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000068394,MM,OA,994105700212760,L,MM,Top Up,Fresh,STORE00001,LS,E02
200708,20070416,2,14,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000774171,MM,PE,994105400671990,S,UM,Small Shop,Fresh,STORE00001,LS,E02
200719,20070708,1,17,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000542357,MM,YF,994106500531555,M,UM,Top Up,Mixed,STORE00001,LS,E02
200731,20070926,4,19,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000711835,MM,,994107700637518,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200720,20070711,4,12,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000136043,MM,YF,994106600264099,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200649,20070202,6,11,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000774171,MM,PE,994104300657921,M,UM,Top Up,Fresh,STORE00001,LS,E02
200741,20071205,4,21,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000528973,MM,OA,994108700505827,L,MM,Top Up,Fresh,STORE00001,LS,E02
200739,20071125,1,13,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000008415,MM,OT,994108500168055,L,MM,Top Up,Fresh,STORE00001,LS,E02
200740,20071201,7,11,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000236914,MM,,994108600318943,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200737,20071106,3,14,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000554024,MM,YF,994108300526352,L,MM,Small Shop,Fresh,STORE00001,LS,E02
200701,20070228,4,16,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000774171,MM,PE,994104700664353,L,UM,Top Up,Fresh,STORE00001,LS,E02
200727,20070829,4,11,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000434013,MM,PE,994107300455042,S,MM,Small Shop,Fresh,STORE00001,LS,E02
200740,20071201,7,14,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000136043,MM,YF,994108600252534,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200726,20070823,5,8,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000017325,MM,YA,994107200191213,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200712,20070518,6,13,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000524537,MM,YA,994105800505616,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200709,20070429,1,17,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000142044,MM,OA,994105500262277,L,MM,Top Up,Fresh,STORE00001,LS,E02
200738,20071118,1,14,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000233396,MM,OA,994108400316356,L,MM,Top Up,Fresh,STORE00001,LS,E02
200719,20070705,5,17,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000448280,UM,OT,994106500469139,M,LA,Top Up,Mixed,STORE00001,LS,E02
200652,20070223,6,13,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000067369,UM,,994104600200594,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200708,20070418,4,19,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000352529,UM,YA,994105400398059,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200649,20070130,3,14,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000860647,UM,,994104300713143,M,MM,Small Shop,Mixed,STORE00001,LS,E02
200739,20071122,5,19,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000048395,UM,YA,994108500194616,L,MM,Top Up,Fresh,STORE00001,LS,E02
200709,20070427,6,21,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000615547,UM,YA,994105500568684,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200712,20070515,3,13,3,2.94,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000463900,UM,YF,994105800466473,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200739,20071119,2,17,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000644153,UM,OT,994108500587321,L,UM,Top Up,Mixed,STORE00001,LS,E02
200648,20070126,6,17,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000448280,UM,OT,994104200440876,L,UM,Top Up,Fresh,STORE00001,LS,E02
200725,20070815,4,12,9,8.82,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000177536,UM,OT,994107100287032,L,MM,Top Up,Fresh,STORE00001,LS,E02
200706,20070405,5,17,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000068970,UM,PE,994105200210820,L,UM,Top Up,Fresh,STORE00001,LS,E02
200729,20070914,6,14,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000361812,UM,OF,994107500407962,L,UM,Top Up,Mixed,STORE00001,LS,E02
